codi_municipi	nom_municipi	codi_provincia	nom_provincia
215	Almoguera	19	Guadalajara
220	Almonacid de Zorita	19	Guadalajara
236	Alocén	19	Guadalajara
241	Alovera	19	Guadalajara
273	Alustante	19	Guadalajara
313	Angón	19	Guadalajara
328	Anguita	19	Guadalajara
334	Anquela del Ducado	19	Guadalajara
349	Anquela del Pedregal	19	Guadalajara
365	Aranzueque	19	Guadalajara
371	Arbancón	19	Guadalajara
387	Arbeteta	19	Guadalajara
390	Argecilla	19	Guadalajara
404	Armallones	19	Guadalajara
411	Armuña de Tajuña	19	Guadalajara
426	Arroyo de las Fraguas	19	Guadalajara
432	Atanzón	19	Guadalajara
447	Atienza	19	Guadalajara
450	Auñón	19	Guadalajara
463	Azuqueca de Henares	19	Guadalajara
479	Baides	19	Guadalajara
485	Baños de Tajo	19	Guadalajara
498	Bañuelos	19	Guadalajara
501	Barriopedro	19	Guadalajara
518	Berninches	19	Guadalajara
523	Bodera, La	19	Guadalajara
539	Brihuega	19	Guadalajara
544	Budia	19	Guadalajara
557	Bujalaro	19	Guadalajara
576	Bustares	19	Guadalajara
582	Cabanillas del Campo	19	Guadalajara
595	Campillo de Dueñas	19	Guadalajara
609	Campillo de Ranas	19	Guadalajara
616	Campisábalos	19	Guadalajara
642	Canredondo	19	Guadalajara
655	Cantalojas	19	Guadalajara
668	Cañizar	19	Guadalajara
674	Cardoso de la Sierra, El	19	Guadalajara
707	Casa de Uceda	19	Guadalajara
714	Casar, El	19	Guadalajara
735	Casas de San Galindo	19	Guadalajara
740	Caspueñas	19	Guadalajara
753	Castejón de Henares	19	Guadalajara
766	Castellar de la Muela	19	Guadalajara
788	Castilforte	19	Guadalajara
791	Castilnuevo	19	Guadalajara
805	Cendejas de Enmedio	19	Guadalajara
812	Cendejas de la Torre	19	Guadalajara
827	Centenera	19	Guadalajara
864	Cifuentes	19	Guadalajara
870	Cincovillas	19	Guadalajara
886	Ciruelas	19	Guadalajara
899	Ciruelos del Pinar	19	Guadalajara
903	Cobeta	19	Guadalajara
910	Cogollor	19	Guadalajara
925	Cogolludo	19	Guadalajara
959	Condemios de Abajo	19	Guadalajara
962	Condemios de Arriba	19	Guadalajara
978	Congostrina	19	Guadalajara
984	Copernal	19	Guadalajara
997	Corduente	19	Guadalajara
1023	Cubillo de Uceda, El	19	Guadalajara
1039	Checa	19	Guadalajara
1044	Chequilla	19	Guadalajara
1057	Chiloeches	19	Guadalajara
1060	Chillarón del Rey	19	Guadalajara
1076	Driebes	19	Guadalajara
1082	Durón	19	Guadalajara
1095	Embid	19	Guadalajara
1109	Escamilla	19	Guadalajara
1116	Escariche	19	Guadalajara
1121	Escopete	19	Guadalajara
1137	Espinosa de Henares	19	Guadalajara
1142	Esplegares	19	Guadalajara
1155	Establés	19	Guadalajara
1168	Estriégana	19	Guadalajara
1174	Fontanar	19	Guadalajara
1180	Fuembellida	19	Guadalajara
1193	Fuencemillán	19	Guadalajara
1207	Fuentelahiguera de Albatages	19	Guadalajara
1214	Fuentelencina	19	Guadalajara
1229	Fuentelsaz	19	Guadalajara
1235	Fuentelviejo	19	Guadalajara
1240	Fuentenovilla	19	Guadalajara
1253	Gajanejos	19	Guadalajara
1266	Galápagos	19	Guadalajara
1272	Galve de Sorbe	19	Guadalajara
1291	Gascueña de Bornova	19	Guadalajara
1305	Guadalajara	19	Guadalajara
1327	Henche	19	Guadalajara
1333	Heras de Ayuso	19	Guadalajara
1348	Herrería	19	Guadalajara
1351	Hiendelaencina	19	Guadalajara
1364	Hijes	19	Guadalajara
1386	Hita	19	Guadalajara
1399	Hombrados	19	Guadalajara
1425	Hontoba	19	Guadalajara
1431	Horche	19	Guadalajara
1459	Hortezuela de Océn	19	Guadalajara
1462	Huerce, La	19	Guadalajara
1478	Huérmeces del Cerro	19	Guadalajara
1484	Huertahernando	19	Guadalajara
1500	Hueva	19	Guadalajara
1517	Humanes	19	Guadalajara
1522	Illana	19	Guadalajara
1538	Iniéstola	19	Guadalajara
1543	Inviernas, Las	19	Guadalajara
1556	Irueste	19	Guadalajara
1569	Jadraque	19	Guadalajara
1575	Jirueque	19	Guadalajara
1594	Ledanca	19	Guadalajara
1608	Loranca de Tajuña	19	Guadalajara
1615	Lupiana	19	Guadalajara
1620	Luzaga	19	Guadalajara
1636	Luzón	19	Guadalajara
1654	Majaelrayo	19	Guadalajara
1667	Málaga del Fresno	19	Guadalajara
1673	Malaguilla	19	Guadalajara
1689	Mandayona	19	Guadalajara
1692	Mantiel	19	Guadalajara
1706	Maranchón	19	Guadalajara
1713	Marchamalo	19	Guadalajara
1728	Masegoso de Tajuña	19	Guadalajara
1734	Matarrubia	19	Guadalajara
1749	Matillas	19	Guadalajara
1752	Mazarete	19	Guadalajara
1765	Mazuecos	19	Guadalajara
1771	Medranda	19	Guadalajara
1787	Megina	19	Guadalajara
1790	Membrillera	19	Guadalajara
1811	Miedes de Atienza	19	Guadalajara
1826	Mierla, La	19	Guadalajara
1832	Milmarcos	19	Guadalajara
1847	Millana	19	Guadalajara
1850	Miñosa, La	19	Guadalajara
1863	Mirabueno	19	Guadalajara
1879	Miralrío	19	Guadalajara
1885	Mochales	19	Guadalajara
1898	Mohernando	19	Guadalajara
1902	Molina de Aragón	19	Guadalajara
1919	Monasterio	19	Guadalajara
1924	Mondéjar	19	Guadalajara
1930	Montarrón	19	Guadalajara
1945	Moratilla de los Meleros	19	Guadalajara
1958	Morenilla	19	Guadalajara
1961	Muduex	19	Guadalajara
1977	Navas de Jadraque, Las	19	Guadalajara
1983	Negredo	19	Guadalajara
1996	Ocentejo	19	Guadalajara
2000	Olivar, El	19	Guadalajara
2017	Olmeda de Cobeta	19	Guadalajara
2022	Olmeda de Jadraque, La	19	Guadalajara
2038	Ordial, El	19	Guadalajara
2043	Orea	19	Guadalajara
2081	Pálmaces de Jadraque	19	Guadalajara
2094	Pardos	19	Guadalajara
2108	Paredes de Sigüenza	19	Guadalajara
2115	Pareja	19	Guadalajara
2120	Pastrana	19	Guadalajara
2136	Pedregal, El	19	Guadalajara
2141	Peñalén	19	Guadalajara
2154	Peñalver	19	Guadalajara
2167	Peralejos de las Truchas	19	Guadalajara
2173	Peralveche	19	Guadalajara
2189	Pinilla de Jadraque	19	Guadalajara
2192	Pinilla de Molina	19	Guadalajara
2206	Pioz	19	Guadalajara
2213	Piqueras	19	Guadalajara
2228	Pobo de Dueñas, El	19	Guadalajara
2234	Poveda de la Sierra	19	Guadalajara
2249	Pozo de Almoguera	19	Guadalajara
2252	Pozo de Guadalajara	19	Guadalajara
2265	Prádena de Atienza	19	Guadalajara
2271	Prados Redondos	19	Guadalajara
2287	Puebla de Beleña	19	Guadalajara
2290	Puebla de Valles	19	Guadalajara
2304	Quer	19	Guadalajara
2311	Rebollosa de Jadraque	19	Guadalajara
2326	Recuenco, El	19	Guadalajara
2332	Renera	19	Guadalajara
2347	Retiendas	19	Guadalajara
2350	Riba de Saelices	19	Guadalajara
2379	Rillo de Gallo	19	Guadalajara
2385	Riofrío del Llano	19	Guadalajara
2398	Robledillo de Mohernando	19	Guadalajara
2402	Robledo de Corpes	19	Guadalajara
2419	Romanillos de Atienza	19	Guadalajara
2424	Romanones	19	Guadalajara
2430	Rueda de la Sierra	19	Guadalajara
2445	Sacecorbo	19	Guadalajara
2458	Sacedón	19	Guadalajara
2461	Saelices de la Sal	19	Guadalajara
2477	Salmerón	19	Guadalajara
2483	San Andrés del Congosto	19	Guadalajara
2496	San Andrés del Rey	19	Guadalajara
2509	Santiuste	19	Guadalajara
2516	Saúca	19	Guadalajara
2521	Sayatón	19	Guadalajara
2542	Selas	19	Guadalajara
2555	Setiles	19	Guadalajara
2568	Sienes	19	Guadalajara
2574	Sigüenza	19	Guadalajara
2580	Solanillos del Extremo	19	Guadalajara
2593	Somolinos	19	Guadalajara
2607	Sotillo, El	19	Guadalajara
2614	Sotodosos	19	Guadalajara
2629	Tamajón	19	Guadalajara
2635	Taragudo	19	Guadalajara
2640	Taravilla	19	Guadalajara
2653	Tartanedo	19	Guadalajara
2666	Tendilla	19	Guadalajara
2672	Terzaga	19	Guadalajara
2688	Tierzo	19	Guadalajara
2691	Toba, La	19	Guadalajara
2705	Tordelrábano	19	Guadalajara
2712	Tordellego	19	Guadalajara
2727	Tordesilos	19	Guadalajara
2748	Torija	19	Guadalajara
2770	Torrecuadrada de Molina	19	Guadalajara
2786	Torrecuadradilla	19	Guadalajara
2799	Torre del Burgo	19	Guadalajara
2803	Torrejón del Rey	19	Guadalajara
2810	Torremocha de Jadraque	19	Guadalajara
2825	Torremocha del Campo	19	Guadalajara
2831	Torremocha del Pinar	19	Guadalajara
2846	Torremochuela	19	Guadalajara
2859	Torrubia	19	Guadalajara
2862	Tórtola de Henares	19	Guadalajara
2878	Tortuera	19	Guadalajara
2884	Tortuero	19	Guadalajara
2897	Traíd	19	Guadalajara
2901	Trijueque	19	Guadalajara
2918	Trillo	19	Guadalajara
2939	Uceda	19	Guadalajara
2944	Ujados	19	Guadalajara
2960	Utande	19	Guadalajara
2976	Valdarachas	19	Guadalajara
2982	Valdearenas	19	Guadalajara
2995	Valdeavellano	19	Guadalajara
3009	Valdeaveruelo	19	Guadalajara
3016	Valdeconcha	19	Guadalajara
3021	Valdegrudas	19	Guadalajara
3037	Valdelcubo	19	Guadalajara
3042	Valdenuño Fernández	19	Guadalajara
3055	Valdepeñas de la Sierra	19	Guadalajara
3068	Valderrebollo	19	Guadalajara
3074	Valdesotos	19	Guadalajara
3080	Valfermoso de Tajuña	19	Guadalajara
3093	Valhermoso	19	Guadalajara
3107	Valtablado del Río	19	Guadalajara
3114	Valverde de los Arroyos	19	Guadalajara
3140	Viana de Jadraque	19	Guadalajara
3172	Villanueva de Alcorón	19	Guadalajara
3188	Villanueva de Argecilla	19	Guadalajara
3191	Villanueva de la Torre	19	Guadalajara
3212	Villares de Jadraque	19	Guadalajara
3227	Villaseca de Henares	19	Guadalajara
3233	Villaseca de Uceda	19	Guadalajara
3248	Villel de Mesa	19	Guadalajara
3251	Viñuelas	19	Guadalajara
3264	Yebes	19	Guadalajara
3270	Yebra	19	Guadalajara
3299	Yélamos de Abajo	19	Guadalajara
3303	Yélamos de Arriba	19	Guadalajara
3310	Yunquera de Henares	19	Guadalajara
3325	Yunta, La	19	Guadalajara
3331	Zaorejas	19	Guadalajara
3346	Zarzuela de Jadraque	19	Guadalajara
3359	Zorita de los Canes	19	Guadalajara
9010	Semillas	19	Guadalajara
13	Abaltzisketa	20	Guipúscoa
28	Aduna	20	Guipúscoa
34	Aizarnazabal	20	Guipúscoa
49	Albiztur	20	Guipúscoa
52	Alegia	20	Guipúscoa
65	Alkiza	20	Guipúscoa
71	Altzo	20	Guipúscoa
87	Amezketa	20	Guipúscoa
90	Andoain	20	Guipúscoa
104	Anoeta	20	Guipúscoa
111	Antzuola	20	Guipúscoa
126	Arama	20	Guipúscoa
132	Aretxabaleta	20	Guipúscoa
147	Asteasu	20	Guipúscoa
150	Ataun	20	Guipúscoa
163	Aia	20	Guipúscoa
179	Azkoitia	20	Guipúscoa
185	Azpeitia	20	Guipúscoa
198	Beasain	20	Guipúscoa
202	Beizama	20	Guipúscoa
219	Belauntza	20	Guipúscoa
224	Berastegi	20	Guipúscoa
230	Berrobi	20	Guipúscoa
245	Bidania-Goiatz	20	Guipúscoa
258	Zegama	20	Guipúscoa
261	Zerain	20	Guipúscoa
277	Zestoa	20	Guipúscoa
283	Zizurkil	20	Guipúscoa
296	Deba	20	Guipúscoa
300	Eibar	20	Guipúscoa
317	Elduain	20	Guipúscoa
322	Elgoibar	20	Guipúscoa
338	Elgeta	20	Guipúscoa
343	Eskoriatza	20	Guipúscoa
356	Ezkio-Itsaso	20	Guipúscoa
369	Hondarribia	20	Guipúscoa
375	Gaintza	20	Guipúscoa
381	Gabiria	20	Guipúscoa
394	Getaria	20	Guipúscoa
408	Hernani	20	Guipúscoa
415	Hernialde	20	Guipúscoa
420	Ibarra	20	Guipúscoa
436	Idiazabal	20	Guipúscoa
441	Ikaztegieta	20	Guipúscoa
454	Irun	20	Guipúscoa
467	Irura	20	Guipúscoa
473	Itsasondo	20	Guipúscoa
489	Larraul	20	Guipúscoa
492	Lazkao	20	Guipúscoa
505	Leaburu	20	Guipúscoa
512	Legazpi	20	Guipúscoa
527	Legorreta	20	Guipúscoa
533	Lezo	20	Guipúscoa
548	Lizartza	20	Guipúscoa
551	Arrasate/Mondragón	20	Guipúscoa
564	Mutriku	20	Guipúscoa
570	Mutiloa	20	Guipúscoa
586	Olaberria	20	Guipúscoa
599	Oñati	20	Guipúscoa
603	Orexa	20	Guipúscoa
610	Orio	20	Guipúscoa
625	Ormaiztegi	20	Guipúscoa
631	Oiartzun	20	Guipúscoa
646	Pasaia	20	Guipúscoa
659	Soraluze-Placencia de las Armas	20	Guipúscoa
662	Errezil	20	Guipúscoa
678	Errenteria	20	Guipúscoa
684	Leintz-Gatzaga	20	Guipúscoa
697	Donostia/San Sebastián	20	Guipúscoa
701	Segura	20	Guipúscoa
718	Tolosa	20	Guipúscoa
723	Urnieta	20	Guipúscoa
739	Usurbil	20	Guipúscoa
744	Bergara	20	Guipúscoa
757	Villabona	20	Guipúscoa
760	Ordizia	20	Guipúscoa
776	Urretxu	20	Guipúscoa
782	Zaldibia	20	Guipúscoa
795	Zarautz	20	Guipúscoa
809	Zumarraga	20	Guipúscoa
816	Zumaia	20	Guipúscoa
9014	Mendaro	20	Guipúscoa
9029	Lasarte-Oria	20	Guipúscoa
9035	Astigarraga	20	Guipúscoa
9040	Baliarrain	20	Guipúscoa
9053	Orendain	20	Guipúscoa
9066	Altzaga	20	Guipúscoa
9072	Gaztelu	20	Guipúscoa
10	Alájar	21	Huelva
25	Aljaraque	21	Huelva
31	Almendro, El	21	Huelva
46	Almonaster la Real	21	Huelva
59	Almonte	21	Huelva
62	Alosno	21	Huelva
78	Aracena	21	Huelva
84	Aroche	21	Huelva
97	Arroyomolinos de León	21	Huelva
101	Ayamonte	21	Huelva
118	Beas	21	Huelva
123	Berrocal	21	Huelva
139	Bollullos Par del Condado	21	Huelva
144	Bonares	21	Huelva
157	Cabezas Rubias	21	Huelva
160	Cala	21	Huelva
176	Calañas	21	Huelva
182	Campillo, El	21	Huelva
195	Campofrío	21	Huelva
209	Cañaveral de León	21	Huelva
216	Cartaya	21	Huelva
221	Castaño del Robledo	21	Huelva
237	Cerro de Andévalo, El	21	Huelva
242	Corteconcepción	21	Huelva
255	Cortegana	21	Huelva
268	Cortelazor	21	Huelva
274	Cumbres de Enmedio	21	Huelva
280	Cumbres de San Bartolomé	21	Huelva
293	Cumbres Mayores	21	Huelva
307	Chucena	21	Huelva
314	Encinasola	21	Huelva
329	Escacena del Campo	21	Huelva
335	Fuenteheridos	21	Huelva
340	Galaroza	21	Huelva
353	Gibraleón	21	Huelva
366	Granada de Río-Tinto, La	21	Huelva
372	Granado, El	21	Huelva
388	Higuera de la Sierra	21	Huelva
391	Hinojales	21	Huelva
405	Hinojos	21	Huelva
412	Huelva	21	Huelva
427	Isla Cristina	21	Huelva
433	Jabugo	21	Huelva
448	Lepe	21	Huelva
451	Linares de la Sierra	21	Huelva
464	Lucena del Puerto	21	Huelva
470	Manzanilla	21	Huelva
486	Marines, Los	21	Huelva
499	Minas de Riotinto	21	Huelva
502	Moguer	21	Huelva
519	Nava, La	21	Huelva
524	Nerva	21	Huelva
530	Niebla	21	Huelva
545	Palma del Condado, La	21	Huelva
558	Palos de la Frontera	21	Huelva
561	Paterna del Campo	21	Huelva
577	Paymogo	21	Huelva
583	Puebla de Guzmán	21	Huelva
596	Puerto Moral	21	Huelva
600	Punta Umbría	21	Huelva
617	Rociana del Condado	21	Huelva
622	Rosal de la Frontera	21	Huelva
638	San Bartolomé de la Torre	21	Huelva
643	San Juan del Puerto	21	Huelva
656	Sanlúcar de Guadiana	21	Huelva
669	San Silvestre de Guzmán	21	Huelva
675	Santa Ana la Real	21	Huelva
681	Santa Bárbara de Casa	21	Huelva
694	Santa Olalla del Cala	21	Huelva
708	Trigueros	21	Huelva
715	Valdelarco	21	Huelva
720	Valverde del Camino	21	Huelva
736	Villablanca	21	Huelva
741	Villalba del Alcor	21	Huelva
754	Villanueva de las Cruces	21	Huelva
767	Villanueva de los Castillejos	21	Huelva
773	Villarrasa	21	Huelva
789	Zalamea la Real	21	Huelva
792	Zufre	21	Huelva
9026	Zarza-Perrunal, La	21	Huelva
15	Abiego	22	Osca
20	Abizanda	22	Osca
36	Adahuesca	22	Osca
41	Agüero	22	Osca
67	Aisa	22	Osca
73	Albalate de Cinca	22	Osca
89	Albalatillo	22	Osca
92	Albelda	22	Osca
113	Albero Alto	22	Osca
128	Albero Bajo	22	Osca
134	Alberuela de Tubo	22	Osca
149	Alcalá de Gurrea	22	Osca
152	Alcalá del Obispo	22	Osca
165	Alcampell	22	Osca
171	Alcolea de Cinca	22	Osca
187	Alcubierre	22	Osca
190	Alerre	22	Osca
204	Alfántega	22	Osca
211	Almudévar	22	Osca
226	Almunia de San Juan	22	Osca
232	Almuniente	22	Osca
247	Alquézar	22	Osca
250	Altorricón	22	Osca
279	Angüés	22	Osca
285	Ansó	22	Osca
298	Antillón	22	Osca
324	Aragüés del Puerto	22	Osca
358	Arén	22	Osca
361	Argavieso	22	Osca
377	Arguis	22	Osca
396	Ayerbe	22	Osca
400	Azanuy-Alins	22	Osca
417	Azara	22	Osca
422	Azlor	22	Osca
438	Baélls	22	Osca
443	Bailo	22	Osca
456	Baldellou	22	Osca
469	Ballobar	22	Osca
475	Banastás	22	Osca
481	Barbastro	22	Osca
494	Barbués	22	Osca
507	Barbuñales	22	Osca
514	Bárcabo	22	Osca
529	Belver de Cinca	22	Osca
535	Benabarre	22	Osca
540	Benasque	22	Osca
553	Berbegal	22	Osca
572	Bielsa	22	Osca
588	Bierge	22	Osca
591	Biescas	22	Osca
605	Binaced	22	Osca
612	Binéfar	22	Osca
627	Bisaurri	22	Osca
633	Biscarrués	22	Osca
648	Blecua y Torres	22	Osca
664	Boltaña	22	Osca
670	Bonansa	22	Osca
686	Borau	22	Osca
699	Broto	22	Osca
725	Caldearenas	22	Osca
746	Campo	22	Osca
759	Camporrélls	22	Osca
762	Canal de Berdún	22	Osca
778	Candasnos	22	Osca
784	Canfranc	22	Osca
797	Capdesaso	22	Osca
801	Capella	22	Osca
818	Casbas de Huesca	22	Osca
823	Castejón del Puente	22	Osca
839	Castejón de Monegros	22	Osca
844	Castejón de Sos	22	Osca
857	Castelflorite	22	Osca
860	Castiello de Jaca	22	Osca
876	Castigaleu	22	Osca
882	Castillazuelo	22	Osca
895	Castillonroy	22	Osca
909	Colungo	22	Osca
942	Chalamera	22	Osca
955	Chía	22	Osca
968	Chimillas	22	Osca
993	Esplús	22	Osca
1029	Estada	22	Osca
1035	Estadilla	22	Osca
1053	Estopiñán del Castillo	22	Osca
1066	Fago	22	Osca
1072	Fanlo	22	Osca
1091	Fiscal	22	Osca
1105	Fonz	22	Osca
1112	Foradada del Toscar	22	Osca
1127	Fraga	22	Osca
1133	Fueva, La	22	Osca
1148	Gistaín	22	Osca
1151	Grado, El	22	Osca
1164	Grañén	22	Osca
1170	Graus	22	Osca
1199	Gurrea de Gállego	22	Osca
1225	Hoz de Jaca	22	Osca
1246	Huerto	22	Osca
1259	Huesca	22	Osca
1262	Ibieca	22	Osca
1278	Igriés	22	Osca
1284	Ilche	22	Osca
1297	Isábena	22	Osca
1301	Jaca	22	Osca
1318	Jasa	22	Osca
1339	Labuerda	22	Osca
1357	Laluenga	22	Osca
1360	Lalueza	22	Osca
1376	Lanaja	22	Osca
1395	Laperdiguera	22	Osca
1416	Lascellas-Ponzano	22	Osca
1421	Lascuarre	22	Osca
1437	Laspaúles	22	Osca
1442	Laspuña	22	Osca
1493	Loarre	22	Osca
1506	Loporzano	22	Osca
1513	Loscorrales	22	Osca
1552	Monesma y Cajigar	22	Osca
1565	Monflorite-Lascasas	22	Osca
1571	Montanuy	22	Osca
1587	Monzón	22	Osca
1604	Naval	22	Osca
1626	Novales	22	Osca
1632	Nueno	22	Osca
1647	Olvena	22	Osca
1650	Ontiñena	22	Osca
1679	Osso de Cinca	22	Osca
1685	Palo	22	Osca
1702	Panticosa	22	Osca
1724	Peñalba	22	Osca
1730	Peñas de Riglos, Las	22	Osca
1745	Peralta de Alcofea	22	Osca
1758	Peralta de Calasanz	22	Osca
1761	Peraltilla	22	Osca
1777	Perarrúa	22	Osca
1783	Pertusa	22	Osca
1817	Piracés	22	Osca
1822	Plan	22	Osca
1843	Poleñino	22	Osca
1869	Pozán de Vero	22	Osca
1875	Puebla de Castro, La	22	Osca
1881	Puente de Montañana	22	Osca
1894	Puértolas	22	Osca
1908	Pueyo de Araguás, El	22	Osca
1936	Pueyo de Santa Cruz	22	Osca
1954	Quicena	22	Osca
1973	Robres	22	Osca
1992	Sabiñánigo	22	Osca
2006	Sahún	22	Osca
2013	Salas Altas	22	Osca
2028	Salas Bajas	22	Osca
2034	Salillas	22	Osca
2049	Sallent de Gállego	22	Osca
2052	San Esteban de Litera	22	Osca
2065	Sangarrén	22	Osca
2071	San Juan de Plan	22	Osca
2087	Santa Cilia	22	Osca
2090	Santa Cruz de la Serós	22	Osca
2126	Santaliestra y San Quílez	22	Osca
2132	Sariñena	22	Osca
2147	Secastilla	22	Osca
2150	Seira	22	Osca
2179	Sena	22	Osca
2185	Senés de Alcubierre	22	Osca
2202	Sesa	22	Osca
2219	Sesué	22	Osca
2224	Siétamo	22	Osca
2230	Sopeira	22	Osca
2258	Tamarite de Litera	22	Osca
2261	Tardienta	22	Osca
2277	Tella-Sin	22	Osca
2283	Tierz	22	Osca
2296	Tolva	22	Osca
2300	Torla-Ordesa	22	Osca
2322	Torralba de Aragón	22	Osca
2338	Torre la Ribera	22	Osca
2343	Torrente de Cinca	22	Osca
2356	Torres de Alcanadre	22	Osca
2369	Torres de Barbués	22	Osca
2394	Tramaced	22	Osca
2420	Valfarta	22	Osca
2436	Valle de Bardají	22	Osca
2441	Valle de Lierp	22	Osca
2454	Velilla de Cinca	22	Osca
2467	Beranuy	22	Osca
2473	Viacamp y Litera	22	Osca
2489	Vicién	22	Osca
2492	Villanova	22	Osca
2505	Villanúa	22	Osca
2512	Villanueva de Sigena	22	Osca
2527	Yebra de Basa	22	Osca
2533	Yésero	22	Osca
2548	Zaidín	22	Osca
9016	Valle de Hecho	22	Osca
9021	Puente la Reina de Jaca	22	Osca
9037	San Miguel del Cinca	22	Osca
9042	Sotonera, La	22	Osca
9055	Lupiñén-Ortilla	22	Osca
9068	Santa María de Dulcis	22	Osca
9074	Aínsa-Sobrarbe	22	Osca
9080	Hoz y Costean	22	Osca
9093	Vencillón	22	Osca
11	Albanchez de Mágina	23	Jaén
26	Alcalá la Real	23	Jaén
32	Alcaudete	23	Jaén
47	Aldeaquemada	23	Jaén
50	Andújar	23	Jaén
63	Arjona	23	Jaén
79	Arjonilla	23	Jaén
85	Arquillos	23	Jaén
98	Baeza	23	Jaén
102	Bailén	23	Jaén
119	Baños de la Encina	23	Jaén
124	Beas de Segura	23	Jaén
145	Begíjar	23	Jaén
158	Bélmez de la Moraleda	23	Jaén
161	Benatae	23	Jaén
177	Cabra del Santo Cristo	23	Jaén
183	Cambil	23	Jaén
196	Campillo de Arenas	23	Jaén
200	Canena	23	Jaén
217	Carboneros	23	Jaén
243	Carolina, La	23	Jaén
256	Castellar	23	Jaén
269	Castillo de Locubín	23	Jaén
275	Cazalilla	23	Jaén
281	Cazorla	23	Jaén
294	Chiclana de Segura	23	Jaén
308	Chilluévar	23	Jaén
315	Escañuela	23	Jaén
320	Espeluy	23	Jaén
336	Frailes	23	Jaén
341	Fuensanta de Martos	23	Jaén
354	Fuerte del Rey	23	Jaén
373	Génave	23	Jaén
389	Guardia de Jaén, La	23	Jaén
392	Guarromán	23	Jaén
406	Lahiguera	23	Jaén
413	Higuera de Calatrava	23	Jaén
428	Hinojares	23	Jaén
434	Hornos	23	Jaén
449	Huelma	23	Jaén
452	Huesa	23	Jaén
465	Ibros	23	Jaén
471	Iruela, La	23	Jaén
487	Iznatoraf	23	Jaén
490	Jabalquinto	23	Jaén
503	Jaén	23	Jaén
510	Jamilena	23	Jaén
525	Jimena	23	Jaén
531	Jódar	23	Jaén
546	Larva	23	Jaén
559	Linares	23	Jaén
562	Lopera	23	Jaén
578	Lupión	23	Jaén
584	Mancha Real	23	Jaén
597	Marmolejo	23	Jaén
601	Martos	23	Jaén
618	Mengíbar	23	Jaén
623	Montizón	23	Jaén
639	Navas de San Juan	23	Jaén
644	Noalejo	23	Jaén
657	Orcera	23	Jaén
660	Peal de Becerro	23	Jaén
676	Pegalajar	23	Jaén
695	Porcuna	23	Jaén
709	Pozo Alcón	23	Jaén
716	Puente de Génave	23	Jaén
721	Puerta de Segura, La	23	Jaén
737	Quesada	23	Jaén
742	Rus	23	Jaén
755	Sabiote	23	Jaén
768	Santa Elena	23	Jaén
774	Santiago de Calatrava	23	Jaén
793	Santisteban del Puerto	23	Jaén
807	Santo Tomé	23	Jaén
814	Segura de la Sierra	23	Jaén
829	Siles	23	Jaén
840	Sorihuela del Guadalimar	23	Jaén
853	Torreblascopedro	23	Jaén
866	Torredelcampo	23	Jaén
872	Torredonjimeno	23	Jaén
888	Torreperogil	23	Jaén
905	Torres	23	Jaén
912	Torres de Albánchez	23	Jaén
927	Úbeda	23	Jaén
933	Valdepeñas de Jaén	23	Jaén
948	Vilches	23	Jaén
951	Villacarrillo	23	Jaén
964	Villanueva de la Reina	23	Jaén
970	Villanueva del Arzobispo	23	Jaén
986	Villardompardo	23	Jaén
999	Villares, Los	23	Jaén
1010	Villarrodrigo	23	Jaén
9012	Cárcheles	23	Jaén
9027	Bedmar y Garcíez	23	Jaén
9033	Villatorres	23	Jaén
9048	Santiago-Pontones	23	Jaén
9051	Arroyo del Ojanco	23	Jaén
16	Acebedo	24	Lleó
21	Algadefe	24	Lleó
37	Alija del Infantado	24	Lleó
42	Almanza	24	Lleó
55	Antigua, La	24	Lleó
68	Ardón	24	Lleó
74	Arganza	24	Lleó
80	Astorga	24	Lleó
93	Balboa	24	Lleó
107	Bañeza, La	24	Lleó
114	Barjas	24	Lleó
129	Barrios de Luna, Los	24	Lleó
140	Bembibre	24	Lleó
153	Benavides	24	Lleó
166	Benuza	24	Lleó
172	Bercianos del Páramo	24	Lleó
188	Bercianos del Real Camino	24	Lleó
191	Berlanga del Bierzo	24	Lleó
205	Boca de Huérgano	24	Lleó
212	Boñar	24	Lleó
227	Borrenes	24	Lleó
233	Brazuelo	24	Lleó
248	Burgo Ranero, El	24	Lleó
251	Burón	24	Lleó
264	Bustillo del Páramo	24	Lleó
270	Cabañas Raras	24	Lleó
